State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,Region,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional scientific and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available,State Code,County Code,AQI Label
37119,48.35245901639344,1356116196,56318899,35.246862,-80.833832,33.48,62.2,2.415909943894386,5.0,57052372.0,1054835.0,54087.0,3979796.0,3201427.0,4528706.0,2964919.0,2830302.0,7143699.0,3218711.0,1642177.0,95924.0,10537182.0,3590409.0,541474.0,87.1,77.9,9.2,2.6,1.8,0.0,1.1,7.4,2.3,24.1,46.1,27.5,37,119,1
37121,31.37931034482759,573038008,1629508,36.013102,-82.163554,40.66,53.3,,5.0,485474.0,15126.0,32095.0,,,15887.0,21372.0,566.0,4902.0,9172.0,13072.0,-184.98,8908.0,,,,,,,,,,,,,,,37,121,0
37123,37.81917808219178,1273042690,25910561,35.334415,-79.906602,41.35,62.5,2.6725958121387285,5.0,941269.0,27418.0,34330.0,29805.0,157249.0,11693.0,34595.0,,5981.0,17846.0,23694.0,42355.01,8143.01,12823.0,,,,,,,,,,,,,,37,123,0
37129,30.141274238227147,496985298,354006265,34.177875,-77.869674,69.43,64.5,,5.0,9444753.0,223483.0,42262.0,505726.0,525481.0,300697.0,575482.0,231380.0,775140.0,309002.0,289954.0,5147.02,520421.0,450079.0,101540.0,89.9,83.2,6.7,0.6,1.7,0.6,0.6,6.6,1.9,22.9,49.3,25.8,37,129,0
37145,40.434579439252346,1016141549,31218720,36.386336,-78.965644,48.74,59.4,,5.0,1389038.0,39284.0,35359.0,48797.0,105180.0,15075.0,47080.0,5945.0,17783.0,17156.0,34691.0,21674.0,19209.0,21214.0,,,,,,,,,,,,,,37,145,1
37147,37.986111111111114,1689619168,8248766,35.592965,-77.373138,66.73,62.7,,5.0,6724276.0,177220.0,37943.0,264044.0,512674.0,127988.0,317604.0,53780.0,169900.0,251451.0,151211.0,77661.0,242946.0,220410.0,82087.0,93.3,84.8,8.5,0.6,0.6,0.1,1.4,3.9,3.8,21.8,39.3,35.1,37,147,0
37157,43.066037735849065,1464974378,18468477,36.381806,-79.782754,45.01,59.9,,5.0,3148049.0,91393.0,34445.0,108843.0,377043.0,75749.0,122717.0,9098.0,31031.0,60827.0,78978.0,13771.02,46268.0,50952.0,,,,,,,,,,1.2,20.2,40.6,38.0,37,157,1
37159,39.33055555555556,1324722117,32235596,35.641329,-80.521722,33.97,60.7,2.616018533333333,5.0,4940633.0,139933.0,35307.0,193443.0,543345.0,155616.0,178283.0,14035.0,,84514.0,127795.0,47140.0,80874.0,108661.0,60398.0,94.7,84.6,10.0,0.5,1.0,0.0,0.7,3.1,1.8,18.9,35.2,44.1,37,159,1
37173,42.45205479452054,1367500179,32415630,35.568849,-83.465614,45.61,53.7,1.4381674945355185,5.0,474355.0,14346.0,33065.0,,25044.0,,18114.0,1529.0,3460.0,2556.0,17470.0,764.01,5495.0,41734.0,,,,,,,,,,,,,,37,173,1
37179,45.779904306220104,1636095292,20333224,34.991817,-80.530435,31.25,62.9,,5.0,10479508.0,226606.0,46246.0,637365.0,767147.0,322979.0,299362.0,31886.0,255474.0,218506.0,204561.0,89196.01999999997,147333.0,143415.0,107596.0,89.6,80.7,8.9,0.5,1.4,0.0,1.1,7.4,0.5,11.3,43.3,44.9,37,179,1
37183,47.765027322404364,2162149712,58100780,35.789846000000004,-78.650624,52.16,61.3,2.6745731214689266,5.0,56592270.0,1046791.0,54063.0,2837039.0,3223923.0,3127457.0,2452261.0,2460684.0,6586692.0,2497904.0,1535482.0,98419.0,3461172.0,1617940.0,548950.0,87.7,79.6,8.1,1.3,1.1,0.4,1.0,8.5,1.5,18.9,47.0,32.6,37,183,1
37199,49.54901960784314,809602987,1531168,35.889455,-82.304119,41.28,53.1,,5.0,571310.0,17678.0,32318.0,28312.0,20008.0,,19250.0,3208.0,5752.0,3490.0,14934.0,10732.02,5238.0,11400.0,,,,,,,,,,,,,,37,199,1
38007,34.8879781420765,2975481418,11990921,47.007044,-103.364016,16.98,45.6,10.031950153846148,4.0,73421.0,934.0,78609.0,,600.0,,,,,,,1632.02,73.01,,,,,,,,,,,,,,,38,7,0
38013,33.07397260273972,2858265922,65700835,48.786453,-102.520087,22.4,42.6,9.607116308743167,4.0,146632.0,2198.0,66712.0,2142.0,181.0,7110.0,3415.0,,1212.0,,,6092.02,,869.0,,,,,,,,,,,,,,38,13,0
38015,30.952522255192882,4228524424,92333146,46.971843,-100.462001,21.31,44.8,8.10730771293376,4.0,5252289.0,94487.0,55587.0,340687.0,128549.0,168796.0,316065.0,43164.0,320528.0,118139.0,170105.0,68379.0,300888.0,148644.0,50846.0,93.7,85.8,7.9,0.6,1.0,0.2,0.7,3.7,0.3,18.1,45.9,35.7,38,15,0
38017,35.612021857923494,4571152345,7732475,46.927003000000006,-97.252375,24.25,45.4,9.5056899945055,4.0,9404240.0,175249.0,53662.0,805319.0,591633.0,636086.0,574701.0,304687.0,526749.0,243753.0,255216.0,71855.0,965565.0,272343.0,102248.0,92.1,82.5,9.5,0.7,2.6,0.7,0.6,3.4,2.0,18.3,48.9,30.9,38,17,0
38025,34.013661202185794,5201888622,190575737,47.354548,-102.61236600000001,20.41,45.0,8.861026891666663,4.0,304098.0,4366.0,69651.0,,,6020.0,5081.0,,7667.0,4976.0,7739.0,84836.01,5131.01,3169.0,,,,,,,,,,,,,,38,25,0
38053,33.579234972677604,7149551270,260198906,47.742475,-103.403215,19.04,45.3,5.870918693150688,4.0,812405.0,12621.0,64369.0,194757.0,1513.0,39105.0,23461.0,2973.0,31803.0,14338.0,18767.0,171681.01,63199.0,21068.0,,,,,,,,,,,,,,38,53,0
38057,32.95081967213114,2701239107,180099487,47.307147,-101.83332800000001,18.98,45.5,10.010295730555557,4.0,503784.0,8694.0,57946.0,133355.0,778.0,7088.0,14878.0,7473.0,6148.0,3399.0,8575.0,4403.02,8606.0,5798.0,,,,,,,,,,,,,,38,57,0
38065,33.46174863387978,1871296131,22476243,47.118078999999994,-101.33142,19.35,45.3,13.673559983471064,4.0,88737.0,1870.0,47453.0,10158.0,,2865.0,296.0,,,,,6936.02,147.01,,,,,,,,,,,,,,,38,65,0
38093,12.390710382513662,5754255233,197312589,46.972223,-98.956123,25.98,44.1,,4.0,1073099.0,21128.0,50790.0,53495.0,92295.0,56845.0,53791.0,6284.0,27771.0,,27901.0,83899.01999999999,51151.0,23379.01,,,,,,,,,,,,,,38,93,0
38105,33.188524590163944,5381129895,182522303,48.355765000000005,-103.501333,17.28,44.6,4.445436753462603,4.0,2673034.0,34337.0,77847.0,377163.0,41206.0,160046.0,111987.0,12026.0,85210.0,56056.0,56429.0,851351.01,151678.0,56420.0,,,,,,,,,,,,,,38,105,0
39001,24.909836065573767,1512208937,6165939,38.834468,-83.478082,43.02,55.8,,3.0,851587.0,27907.0,30515.0,37923.0,71276.0,15888.0,36251.0,,10395.0,,22917.0,450.02,13733.0,11538.0,,,,,,,,,,,,,,39,1,0
39003,34.29781420765028,1042470095,11266164,40.771627,-84.106103,34.84,53.2,,3.0,4032663.0,103742.0,38872.0,157275.0,796378.0,160232.0,208573.0,32238.0,86385.0,139652.0,113403.0,7383.02,105102.0,113527.0,47342.0,93.1,88.0,5.1,1.1,2.1,0.0,1.0,2.6,1.6,20.1,39.9,38.5,39,3,0
39007,26.73497267759563,1818008351,1724849868,41.906636999999996,-80.745592,39.73,50.9,,3.0,3502347.0,98231.0,35654.0,157193.0,462263.0,47334.0,109220.0,16659.0,54310.0,46808.0,70492.0,22595.0,50421.0,62776.0,38661.0,95.0,88.2,6.8,0.2,0.9,0.0,1.7,2.2,4.1,17.5,40.3,38.1,39,7,0
39009,27.216666666666665,1304383720,12463892,39.332603999999996,-82.04584399999999,36.56,54.7,,3.0,2130064.0,66186.0,32183.0,53550.0,26566.0,32762.0,91250.0,19364.0,46556.0,16587.0,44757.0,-168.98000000000005,47151.0,67349.0,,,,,,,,,,7.4,22.0,31.2,39.5,39,9,0
39013,20.8224043715847,1378212725,23682244,40.017682,-80.967727,42.39,53.4,2.465265344262295,3.0,2562246.0,68673.0,37311.0,92596.0,57527.0,43195.0,138875.0,23182.0,45170.0,39504.0,53920.0,193259.0,83324.0,59935.0,,,,,,,,,,1.5,16.3,38.1,44.1,39,13,0
39017,46.049180327868854,1209528851,7833380,39.439747,-84.56573399999999,41.6,55.4,,3.0,16090464.0,377537.0,42620.0,747995.0,2214742.0,1166789.0,815068.0,60597.0,396779.0,445014.0,403859.0,18501.0,1002335.0,359523.0,177503.0,90.3,84.0,6.4,0.5,2.7,0.2,0.8,5.4,1.5,16.4,43.6,38.5,39,17,1
39023,42.841530054644814,1029469371,13070242,39.917032,-83.783676,39.38,53.5,,3.0,5103858.0,134786.0,37866.0,117361.0,455938.0,,187156.0,11314.0,76409.0,89244.0,151086.0,13669.0,227715.0,105224.0,60804.0,92.5,82.2,10.3,0.7,2.2,0.9,0.8,2.9,4.0,21.5,39.4,35.1,39,23,1
39025,46.622950819672134,1170958174,19831175,39.052084,-84.149614,44.73,55.6,,3.0,9991638.0,203022.0,49215.0,365252.0,472613.0,242464.0,350992.0,139916.0,284168.0,169684.0,207616.0,-427.98,377937.0,176771.0,101541.0,93.4,84.6,8.8,0.5,0.7,0.1,0.5,4.8,1.5,12.6,46.1,39.8,39,25,1
39027,47.55924170616114,1058487159,9351754,39.429004,-83.795048,40.49,54.6,,3.0,1704298.0,41902.0,40673.0,47749.0,247105.0,,60986.0,19165.0,23122.0,137265.0,37730.0,413.02,59604.0,24929.0,,,,,,,,,,,,,,39,27,1
39029,4.427397260273971,1377697739,7237745,40.770073,-80.77845500000001,39.43,52.0,,3.0,3688441.0,103685.0,35574.0,112739.0,345251.0,66304.0,157205.0,10846.0,38176.0,61347.0,98297.0,33330.0,50618.0,50874.0,45150.0,93.3,85.9,7.4,0.2,2.2,0.0,1.1,3.2,1.1,16.7,35.9,46.2,39,29,0
39035,51.90437158469946,1184014460,2041889938,41.760391999999996,-81.72421700000001,35.24,52.9,5.330715393841167,3.0,62496228.0,1249352.0,50023.0,2105813.0,5639619.0,3604630.0,2429866.0,1134830.0,6214110.0,2413811.0,1863188.0,996446.0,5357935.0,2478616.0,579624.0,86.6,78.6,7.9,4.8,2.9,0.5,0.7,4.6,4.5,26.6,43.8,25.1,39,35,1
39041,43.660377358490564,1147867059,36610531,40.278940999999996,-83.007462,39.03,54.0,,3.0,13071062.0,196463.0,66532.0,282993.0,519447.0,307207.0,465386.0,70076.0,765903.0,284735.0,243669.0,8560.02,873907.0,411459.0,99311.0,89.8,85.8,4.0,0.2,1.3,0.1,0.7,7.8,0.2,12.9,46.0,40.8,39,41,1
39047,38.55524079320113,1052470875,1693045,39.555274,-83.46195300000001,38.63,54.2,,3.0,1010040.0,28676.0,35222.0,29741.0,106617.0,,71972.0,2673.0,9661.0,16320.0,21405.0,4137.01,36332.0,25832.0,,,,,,,,,,,,,,39,47,0
39049,44.27049180327869,1378855894,29122804,39.969575,-83.006865,39.01,54.6,2.1694389918032786,3.0,60886540.0,1264518.0,48150.0,2558937.0,3340839.0,3075631.0,2885242.0,1436750.0,5818164.0,3383660.0,1929777.0,7020.02,5950277.0,2229998.0,646789.0,88.7,81.2,7.5,2.2,2.7,0.5,1.3,4.7,2.7,25.7,45.7,26.0,39,49,1
39055,49.52803738317757,1036429792,21045380,41.499322,-81.173505,40.73,51.2,,3.0,5780539.0,94060.0,61456.0,410224.0,528960.0,181447.0,186947.0,10857.0,127772.0,121478.0,143487.0,6312.02,90859.0,74580.0,46418.0,85.1,77.7,7.4,0.6,1.8,0.0,2.9,9.6,12.2,7.5,33.1,47.2,39,55,1
39057,41.095628415300546,1071562447,6534702,39.687478999999996,-83.894894,40.51,54.4,,3.0,7596700.0,164765.0,46106.0,178128.0,262247.0,94913.0,316467.0,50075.0,918791.0,128917.0,131767.0,-2300.98,174845.0,193193.0,74676.0,91.6,85.3,6.3,0.3,3.4,0.2,0.6,3.9,1.3,19.1,40.1,39.5,39,57,1
39061,52.549180327868854,1051349243,17355289,39.196927,-84.544187,42.86,55.9,3.245440421917808,3.0,43251503.0,809099.0,53456.0,2193341.0,4898512.0,2736389.0,1692220.0,939463.0,4676749.0,1592536.0,1214958.0,31359.0,4128782.0,1890495.0,394862.0,87.1,80.1,7.0,3.7,2.7,0.3,0.6,5.6,4.5,23.9,42.9,28.7,39,61,1
39081,49.60109289617486,1057248944,7120754,40.399384000000005,-80.763527,40.13,53.1,,3.0,2357473.0,66704.0,35342.0,81148.0,102108.0,40431.0,96802.0,23148.0,23572.0,38143.0,60416.0,4976.01,33820.0,45499.0,26494.0,89.0,82.0,7.0,1.6,4.5,0.0,0.8,4.1,4.1,18.5,41.0,36.5,39,81,1
39083,43.600938967136145,1361054324,10718576,40.403620000000004,-82.422393,36.8,52.4,,3.0,2410731.0,60814.0,39641.0,143411.0,356149.0,32479.0,82679.0,9757.0,31312.0,44459.0,57363.0,6016.01,37502.0,33404.01,,,,,,,,,,,,,,39,83,1
39085,43.27049180327869,593799763,1942309063,41.924116,-81.392643,38.34,52.6,,3.0,10560130.0,228614.0,46192.0,368427.0,1723220.0,340825.0,450581.0,51839.0,282252.0,222246.0,270923.0,72655.0,176392.0,233329.0,116152.0,94.5,88.1,6.4,0.9,0.8,0.1,0.5,3.2,1.9,19.0,45.2,33.9,39,85,1
39087,40.59016393442623,1174224656,10110032,38.603866,-82.517186,39.23,56.4,,3.0,2130266.0,60872.0,34996.0,73826.0,,21673.0,62241.0,5202.0,17177.0,17264.0,41588.0,452.02,23056.0,23572.0,,,,,,,,,,,,,,39,87,1
39089,44.565420560747654,1767343170,12918986,40.093609,-82.481251,38.91,53.4,,3.0,7269637.0,172198.0,42217.0,317009.0,512359.0,124521.0,330501.0,19930.0,191584.0,120327.0,201469.0,25431.0,274867.0,122611.0,82399.0,91.0,82.2,8.8,0.2,2.1,0.0,1.8,4.9,1.7,14.0,42.1,42.2,39,89,1
39093,34.194520547945196,1272000372,1119442372,41.438805,-82.179722,33.93,52.1,,3.0,12894552.0,306365.0,42089.0,357620.0,1403253.0,353291.0,445149.0,37801.0,240127.0,269045.0,271378.0,51895.0,247505.0,216401.0,138371.0,91.4,83.1,8.3,0.7,2.2,0.1,1.9,3.7,1.9,18.4,46.3,33.5,39,93,0
39095,39.158469945355186,882812509,660504435,41.682321,-83.468903,33.02,53.1,,3.0,18810165.0,432488.0,43493.0,872388.0,2334246.0,692429.0,966857.0,169598.0,960906.0,596301.0,504212.0,27900.0,1050862.0,560993.0,197702.0,92.1,85.3,6.8,1.7,2.1,0.3,1.1,2.8,3.0,26.9,41.8,28.2,39,95,1
39097,45.755868544600936,1206646148,1919019,39.896607,-83.400885,38.96,53.9,,3.0,1659074.0,43419.0,38211.0,68559.0,292295.0,33101.0,79882.0,3064.0,,33974.0,30831.0,31680.01,20948.0,24721.0,,,,,,,,,,,,,,39,97,1
39099,36.71857923497268,1065799604,35434368,41.01088,-80.77039599999999,37.32,52.1,,3.0,9305144.0,230008.0,40456.0,415225.0,596460.0,356895.0,454225.0,78089.0,254031.0,345686.0,246902.0,43503.0,270591.0,248271.0,98572.0,92.2,85.3,6.9,0.9,0.9,0.0,1.9,4.0,2.4,20.2,45.0,32.4,39,99,0
39103,40.30939226519337,1091406446,4198457,41.116174,-81.899764,33.94,52.1,,3.0,8927179.0,177221.0,50373.0,498347.0,651413.0,310843.0,326448.0,25828.0,194717.0,157413.0,167927.0,13636.0,172268.0,141463.0,92702.0,93.7,88.1,5.6,0.4,0.8,0.0,0.7,4.4,1.2,13.0,47.9,37.9,39,103,1
39105,4.51336898395722,1113958479,7519824,39.089807,-82.028397,39.04,54.7,,3.0,704658.0,23125.0,30472.0,18528.0,7976.0,5540.0,21985.0,708.0,,4260.0,14402.0,6469.0,8176.0,7796.01,,,,,,,,,,,,,,39,105,0
39109,45.985915492957744,1053028422,7967436,40.053326,-84.228413,36.29,54.1,,3.0,4499586.0,104679.0,42985.0,160864.0,735711.0,,184609.0,5802.0,89586.0,87733.0,104729.0,3201.0200000000004,85693.0,85825.0,50312.0,93.0,86.0,7.0,0.2,2.6,0.2,1.3,2.8,2.1,13.6,41.9,42.4,39,109,1
39113,42.234972677595636,1195426527,7203231,39.753735999999996,-84.290591,39.3,54.8,,3.0,22870434.0,531239.0,43051.0,825915.0,2125662.0,783674.0,903833.0,672449.0,1271906.0,683108.0,606501.0,22062.0,1163448.0,605736.0,241723.0,89.6,81.4,8.1,2.7,3.0,0.2,0.6,3.8,4.0,23.2,41.9,30.9,39,113,1
39115,3.0853994490358128,1078543401,13869506,39.624946,-81.86169699999999,38.2,54.5,,3.0,445019.0,14804.0,30061.0,14066.0,28102.0,,11095.0,1356.0,3904.0,2416.0,,50.02,4407.0,,,,,,,,,,,,,,,39,115,0
39121,39.35919540229885,1030845400,16985543,39.767232,-81.452512,37.98,54.1,,3.0,424141.0,14294.0,29673.0,11933.0,9461.0,6139.0,8757.0,688.0,7090.0,,8408.0,20889.01,9068.0,,,,,,,,,,,,,,,39,121,1
39133,37.24291497975708,1262374971,43121843,41.168836999999996,-81.19704200000001,36.58,52.1,,3.0,6595005.0,161921.0,40730.0,241827.0,785061.0,294958.0,231611.0,35431.0,154241.0,78253.0,139255.0,39233.0,88466.0,133762.0,78267.0,91.2,84.9,6.4,0.4,2.5,0.1,0.3,5.4,1.4,17.2,42.5,38.9,39,133,0
39135,41.96994535519126,1098738400,6065437,39.73881,-84.644758,41.92,53.9,6.075950227848106,3.0,1530242.0,41247.0,37099.0,48692.0,212018.0,,45322.0,1453.0,,8661.0,32558.0,19737.02,18791.0,20913.0,,,,,,,,,,,,,,39,135,1
39145,20.48087431693989,1580451539,15363856,38.814889,-82.998675,36.79,55.9,4.319693521857923,3.0,2536675.0,76088.0,33339.0,41279.0,100763.0,20414.0,102560.0,8889.0,43220.0,29252.0,62947.0,1716.0,55120.0,50946.0,,,,,,,,,,2.1,16.2,34.6,47.1,39,145,0
39151,41.43715846994535,1490089723,13610824,40.814131,-81.365667,36.06,52.8,,3.0,15594949.0,373612.0,41741.0,671323.0,1784050.0,487484.0,702278.0,91966.0,468950.0,367263.0,423326.0,70163.0,588232.0,398066.0,174563.0,92.7,85.5,7.2,1.1,1.4,0.3,0.4,4.0,2.8,18.2,43.2,35.8,39,151,1
39153,43.71857923497268,1069244605,18896599,41.121851,-81.534936,33.0,53.2,,3.0,25060119.0,540300.0,46382.0,822576.0,2140512.0,1322233.0,1491501.0,372885.0,1304494.0,804832.0,656014.0,72453.0,1191335.0,663843.0,257035.0,92.5,86.2,6.3,1.4,1.8,0.1,0.5,3.8,2.6,22.3,42.7,32.4,39,153,1
39155,39.12841530054646,1601379251,47321072,41.305911,-80.76870100000001,40.65,51.5,,3.0,7625218.0,201825.0,37781.0,286741.0,1112566.0,,356526.0,26289.0,95637.0,174847.0,180422.0,25724.0,235696.0,272474.0,87063.0,94.0,87.8,6.2,0.9,1.0,0.1,1.0,3.1,3.6,17.3,46.0,33.1,39,155,1
39165,46.363888888888894,1039437341,15502922,39.425652,-84.16990600000001,41.26,55.5,,3.0,12024592.0,227063.0,52957.0,425087.0,1030769.0,454353.0,505496.0,124452.0,465790.0,332167.0,296454.0,7565.0,442274.0,313643.0,,,,,,,,,,1.1,12.8,44.4,41.6,39,165,1
39167,41.66355140186916,1636799191,20784924,39.450684,-81.49065300000001,37.61,55.3,,3.0,2372256.0,60610.0,39140.0,144755.0,320758.0,52144.0,100930.0,5450.0,60610.0,35137.0,64941.0,47806.01,94852.0,51180.01,,,,,,,,,,,,,,39,167,1
39173,43.401869158878505,1598508434,8545552,41.360183,-83.622682,32.98,53.5,,3.0,5733453.0,130219.0,44029.0,416722.0,1118175.0,254195.0,208673.0,27672.0,167557.0,112709.0,163185.0,28283.0,153876.0,155549.0,68339.0,90.5,83.4,7.1,0.0,5.1,0.5,0.6,3.2,1.9,19.5,39.8,38.8,39,173,1
40001,40.527322404371574,1485305064,9254749,35.898043,-94.651026,35.39,60.9,4.815822833333336,6.0,602063.0,22098.0,27245.0,26103.0,57086.0,3467.0,15987.0,922.0,3779.0,,18674.0,24155.02,6622.0,5039.01,,,,,,,,,,,,,,40,1,1
40015,33.802919708029194,3310745124,30820525,35.16792,-98.381045,29.55,63.1,,6.0,874613.0,29557.0,29591.0,35381.0,5051.0,8823.0,28970.0,17136.0,21152.0,23220.0,20979.0,45274.0,10353.01,8742.0,,,,,,,,,,,,,,40,15,0
40017,35.37709497206704,2322263470,23231531,35.543409999999994,-97.979844,27.51,62.8,6.705823326869805,6.0,5723635.0,136532.0,41922.0,192490.0,284673.0,77077.0,157661.0,11448.0,78142.0,65237.0,130352.0,212799.0,134126.0,94161.0,67198.0,93.2,86.1,7.1,0.7,0.9,0.2,1.3,3.6,1.9,14.4,40.5,43.2,40,17,0
40019,42.852348993288594,2129427858,30013356,34.251847999999995,-97.287927,36.43,64.4,,6.0,2010500.0,48556.0,41406.0,117194.0,274887.0,65645.0,91197.0,9921.0,59027.0,40119.0,49299.0,130889.01,67818.0,45730.01,,,,,,,,,,,,,,40,19,1
40021,38.44237918215613,1940958254,69624105,35.904367,-94.996796,32.82,62.0,,6.0,1441980.0,48700.0,29609.0,39471.0,10535.0,15545.0,59113.0,6008.0,14812.0,,40592.0,24705.01,29413.0,24742.0,,,,,,,,,,,,,,40,21,0
40027,41.74794520547945,1395516163,49921166,35.206376,-97.323088,30.55,63.3,,6.0,11759396.0,278655.0,42201.0,489897.0,265856.0,144894.0,484414.0,106039.0,365869.0,152577.0,264130.0,61922.01,269573.0,332026.0,138996.0,92.8,84.2,8.6,0.2,1.7,1.1,1.2,3.0,0.8,17.9,44.3,37.0,40,27,1
40031,40.6639344262295,2769447442,37331078,34.662628000000005,-98.476597,32.67,63.7,3.939169928767124,6.0,4763403.0,122136.0,39001.0,125176.0,289017.0,24821.0,186823.0,125235.0,122104.0,113531.0,86876.0,-2267.98,123059.0,111407.0,55642.0,80.9,71.4,9.6,2.5,1.5,0.1,1.4,13.6,3.8,23.7,43.6,28.9,40,31,1
40033,39.886792452830186,1638566730,24095321,34.290676,-98.37343800000001,36.41,64.6,,6.0,220427.0,5941.0,37103.0,3264.0,,,3165.0,,1633.0,,,4812.01,2557.01,1218.0,,,,,,,,,,,,,,40,33,1
40037,39.46407185628743,2460877094,50957689,35.907732,-96.379793,29.37,62.4,3.608270174418605,6.0,2712268.0,71312.0,38034.0,156417.0,256625.0,46987.0,73575.0,7469.0,,40856.0,56450.0,54634.01,41659.0,28134.0,28319.0,91.1,84.2,7.0,0.5,1.0,0.4,0.5,6.5,0.6,15.0,46.9,37.5,40,37,1
40039,15.861111111111109,2561032754,34321688,35.645601,-98.99738599999999,27.08,61.9,,6.0,1049675.0,29293.0,35834.0,48410.0,48359.0,80582.0,54918.0,9089.0,29152.0,,28599.0,81482.0,38803.0,34285.0,,,,,,,,,,,,,,40,39,0
40043,40.2409972299169,2588642248,22679881,35.977959999999996,-99.014385,26.75,60.9,,6.0,211308.0,4819.0,43849.0,22464.0,5723.0,,6747.0,487.0,1787.0,,5801.0,6287.01,,,,,,,,,,,,,,,,40,43,1
40051,9.573426573426572,2850272903,11403868,35.021058000000004,-97.88689000000001,28.88,63.7,3.500450165562913,6.0,2035852.0,54655.0,37249.0,93397.0,77919.0,35931.0,63387.0,3823.0,33980.0,,49274.0,85495.0,43390.0,25168.0,,,,,,,,,,,,,,40,51,0
40069,39.866972477064216,1665212031,39633300,34.313455,-96.65425400000001,36.8,64.4,,6.0,351804.0,11087.0,31731.0,7652.0,26302.0,3968.0,6922.0,507.0,,1204.0,8545.0,17006.01,2769.0,,,,,,,,,,,,,,,40,69,1
40071,44.27146814404432,2382077972,65369682,36.814885,-97.143862,34.63,61.2,,6.0,1744503.0,44943.0,38816.0,103655.0,115351.0,31373.0,78266.0,29074.0,,33157.0,39592.0,43008.01,41254.0,30339.0,,,,,,,,,,,,,,40,71,1
40081,37.583561643835615,2466490648,34606636,35.703117,-96.881392,29.45,62.7,,6.0,1189287.0,35129.0,33855.0,66788.0,28524.0,16150.0,30400.0,2841.0,9479.0,5637.0,25587.0,-7352.98,43607.0,,,,,,,,,,,,,,,40,81,0
40087,38.069060773480665,1478114523,24734523,35.016436,-97.449803,30.77,63.6,5.914419230136984,6.0,1595889.0,38682.0,41257.0,101639.0,23051.0,15571.0,53699.0,5677.0,24360.0,10469.0,43338.0,39230.0,21404.0,25195.0,,,,,,,,,,,,,,40,87,0
40097,39.214285714285715,1697432142,72855332,36.303804,-95.235638,31.31,61.9,,6.0,1467204.0,40920.0,35855.0,117083.0,196032.0,27581.0,70668.0,23622.0,,31101.0,29417.0,26733.01,20939.0,25068.0,,,,,,,,,,,,,,40,97,1
40101,20.673076923076927,2099053124,75966890,35.617551,-95.383911,31.16,63.5,4.81579063788301,6.0,2391068.0,69477.0,34415.0,101990.0,248550.0,60571.0,118897.0,33929.0,29747.0,53815.0,60025.0,9934.0,71135.0,57432.0,25931.0,92.6,82.6,10.0,0.2,2.6,0.3,2.4,2.0,2.2,21.2,43.2,33.4,40,101,0
40109,46.038251366120214,1835846192,24730011,35.554611,-97.409401,26.44,63.1,4.443072058933582,6.0,37255726.0,782970.0,47583.0,1916923.0,1824382.0,1839727.0,2011651.0,807870.0,2579395.0,1664530.0,1104456.0,2012481.0,2322763.0,1676265.0,365385.0,92.6,82.5,10.2,0.5,1.5,0.3,0.9,4.2,1.8,24.6,43.7,30.0,40,109,1
40113,40.085858585858595,5818542164,148734982,36.624299,-96.408112,32.82,61.0,,6.0,1538597.0,47806.0,32184.0,56953.0,31222.0,8524.0,22517.0,5395.0,,7790.0,31256.0,67494.01000000001,13901.0,14924.0,,,,,,,,,,,,,,40,113,1
40115,40.734972677595636,1219467500,35708902,36.835764000000005,-94.802681,41.9,60.6,,6.0,1086646.0,31691.0,34289.0,26425.0,73214.0,10811.0,39894.0,1635.0,9433.0,14035.0,23308.0,35152.009999999995,17830.0,20777.0,,,,,,,,,,,,,,40,115,1
40121,40.69398907103825,3381152829,187399167,34.925540000000005,-95.74813,37.8,64.0,,6.0,1591976.0,44173.0,36040.0,68901.0,96016.0,15053.0,67120.0,7882.0,,33879.0,35752.0,82660.0,34402.0,34592.0,,,,,,,,,,,,,,40,121,1
40135,34.285318559556785,1743779422,105832791,35.502435,-94.750757,35.14,63.1,,6.0,1300344.0,41294.0,31490.0,31664.0,9208.0,3551.0,47069.0,3484.0,,11226.0,25717.0,5850.01,22099.0,16852.0,,,,,,,,,,,,,,40,135,0
40143,47.50819672131147,1477021848,43361072,36.120318,-95.941813,30.49,63.0,3.275065455361149,6.0,36831531.0,642940.0,57286.0,1567480.0,2813718.0,1518436.0,1749057.0,592723.0,2119956.0,1472364.0,874830.0,2752046.0,1797940.0,953727.0,304874.0,92.5,82.6,9.9,0.6,1.1,0.1,1.5,4.2,2.7,23.3,44.5,29.4,40,143,1
40147,43.0875912408759,1076019753,22829398,36.70438,-95.906155,33.8,61.1,,6.0,2374822.0,52087.0,45593.0,62938.0,107722.0,15743.0,91796.0,11631.0,71296.0,35640.0,68742.0,583082.01,76369.0,45051.0,,,,,,,,,,,,,,40,147,1
